Sno,Test Name,Ques Type,Question,Option,Subject Name,Topic Name,Sub-Topic Name,Grade Level,Course Name,Country Name,Class(Grade)
993,Alfa Maths Post Test Grade 2,Multiple Choice,"Choose the correct option.
There are _________ rays in an angle.",Op1:2 Op2:1 Op3:3 Op4:4 ,Mathematics,Angles,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
995,Alfa Maths Post Test Grade 2,Multiple Choice,"Choose the correct option.
An angle has _________ vertex.",Op1:3 Op2:1 Op3:4 Op4:2 ,Mathematics,Angles,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
997,Alfa Maths Post Test Grade 2,Multiple Choice,"Some children were asked about their favourite ice cream flavours. Look at the graph and answer the question.
Which ice cream is liked the most?",Op1:Mango Flavour Op2:Vanilla Flavour Op3:Strawberry Flavour Op4:Chocolate Flavour ,Mathematics,Handling Data,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
999,Alfa Maths Post Test Grade 2,Multiple Choice,Use tally marks to find the number of each type of flower.,"Op1:Pink Flowers &nbsp; &nbsp; &nbsp; 8
Blue Flowers &nbsp; &nbsp; &nbsp; 2
Yellow Flowers&nbsp; &nbsp;7
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;5 Op2:Pink Flowers &nbsp; &nbsp; &nbsp; 7
Blue Flowers &nbsp; &nbsp; &nbsp; 2
Yellow Flowers &nbsp; 8
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;5 Op3:Pink Flowers &nbsp; &nbsp; &nbsp; 8
Blue Flowers &nbsp; &nbsp; &nbsp; 5
Yellow Flowers &nbsp; 7
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;2 Op4:Pink Flowers &nbsp; &nbsp; &nbsp; 2
Blue Flowers &nbsp; &nbsp; &nbsp; 7
Yellow Flowers&nbsp; &nbsp;5
Red Flowers &nbsp; &nbsp; &nbsp; &nbsp;8 ",Mathematics,Handling Data,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
1001,Alfa Maths Post Test Grade 2,Multiple Choice,Observe the pattern and tell the next.,Op1:1 balloon Op2:2 balloon Op3:3 balloon Op4:4 balloon ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
1003,Alfa Maths Post Test Grade 2,Multiple Choice,Observe the pattern and tell the next.,Op1:Circle Op2:Triangle Op3:Square Op4:None of these ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
1005,Alfa Maths Post Test Grade 2,Multiple Choice,Solve the puzzles,Op1:10 Op2:7 Op3:3 Op4:5 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
1007,Alfa Maths Post Test Grade 2,Multiple Choice,Solve the puzzles,Op1:8 Op2:7 Op3:21 Op4:3 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 2 (Maldives),Maldives,Grade2
1009,Alfa Maths Post Test Grade 1,Drag the Words,"Arrange the numbers in order
5 ##1##
7 ##2##
3 ##3##
2 ##4##
9 ##5##
6 ##6##
10 ##7##
8 ##8##
1 ##9##
4 ##10##",Op1:10 Op2:3 Op3:4 Op4:6 Op5:5 Op6:9 Op7:1 Op8:8 Op9:7 Op10:2 ,Mathematics,Number Systems,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1011,Alfa Maths Post Test Grade 1,Multiple Choice,"Find the Value of missing term(s) in following addition sentance.

3 + ? = 8",Op1:4 Op2:11 Op3:24 Op4:5 ,Mathematics,Addition,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1013,Alfa Maths Post Test Grade 1,Multiple Choice,"The missing number is
7 – ? = 5",Op1:2 Op2:12 Op3:35 Op4:4 ,Mathematics,Subtraction,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1015,Alfa Maths Post Test Grade 1,Multiple Choice,Saba Has Rf 20 and she buys 6 eggs for Rf 18. How much money left with her?,Op1:2 Op2:14 Op3:6 Op4:38 ,Mathematics,Money,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1017,Alfa Maths Post Test Grade 1,Multiple Choice,Wrire the fraction for shaded part.,Op1:1/2 Op2:1/4 Op3:3/4 Op4:1/3 ,Mathematics,Fractions,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1019,Alfa Maths Post Test Grade 1,Drag the Images,Match the given pictures with correct box.,Op1:Long Op2:Short ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1021,Alfa Maths Post Test Grade 1,Multiple Choice,How Heavy?,Op1:6 Op2:5 Op3:1 Op4:2 ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1023,Alfa Maths Post Test Grade 1,Drag the Images,Match the pictures with correct box.,Op1:More Op2:Less ,Mathematics,Measurement,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1025,Alfa Maths Post Test Grade 1,Multiple Choice,Order the pictures,"Op1:1, 2, 3, 4, 5 Op2:5, 1, 4, 3, 2 Op3:3, 1, 4, 5, 2 Op4:3, 5, 2, 1, 4 ",Mathematics,Time,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1027,Alfa Maths Post Test Grade 1,Drag the Images,Match the pictures with correct box,Op1:Cube Op2:Sphere Op3:Cone Op4:Cylinder ,Mathematics,3D Shapes,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1029,Alfa Maths Post Test Grade 1,Drag the Images,Match 2D shapes with their Name labels,Op1:Circle Op2:Square Op3:Triangle ,Mathematics,2 D Shapes,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1031,Alfa Maths Post Test Grade 1,Multiple Choice,"Choose the correct option.
There are _________ rays in an angle.",Op1:2 Op2:1 Op3:3 Op4:4 ,Mathematics,Angles,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1033,Alfa Maths Post Test Grade 1,Multiple Choice,"Some children were asked about their favourite ice cream flavours. Look at the graph and answer the question.
Which ice cream is liked the most?",Op1:Mango Flavour Op2:Vanilla Flavour Op3:Strawberry Flavour Op4:Chocolate Flavour ,Mathematics,Handling Data,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1035,Alfa Maths Post Test Grade 1,Multiple Choice,Observe the pattern and tell the next.,Op1:1 balloon Op2:2 balloon Op3:3 balloon Op4:4 balloon ,Mathematics,Sequences,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1037,Alfa Maths Post Test Grade 1,Multiple Choice,Solve the puzzles,Op1:10 Op2:7 Op3:3 Op4:5 ,Mathematics,Puzzles and Problems,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1039,Alfa Maths Post Test Grade 1,Multiple Choice,Select the correct path for honey bee.,"Op1:The honey bee flies
i.&nbsp; 2 blocks down
ii.&nbsp;3 block left
iii.1 blocks up Op2:The honey bee flies
i.&nbsp;&nbsp;3 blocks down
ii.&nbsp;2 block left
iii.1&nbsp;blocks up Op3:The honey bee flies
i.&nbsp;&nbsp;3 blocks down
ii.&nbsp;3&nbsp;block left
iii.&nbsp;2 blocks up Op4:The honey bee flies
i.&nbsp;&nbsp;2 blocks down
ii.&nbsp;2 block left
iii.&nbsp;2 blocks up ",Mathematics,Positions & Directions,,,Alfa Maths Post Test Grade 1 (Maldives),Maldives,Grade1
1041,Alfa Maths Pre Test Grade 3,Multiple Choice,Select the correct shape for given picture,Op1:I don't know Op2:Cone Op3:Cube Op4:Sphere ,Mathematics,3D Shapes,,,Alfa Maths Pre Test Grade 3 (Maldives),Maldives,Grade3
1043,Alfa Maths Pre Test Grade 3,Multiple Choice,Select the correct name of 3D shape given in picture,Op1:I don't know Op2:Prism Op3:Hemisphere Op4:Pyramid ,Mathematics,3D Shapes,,,Alfa Maths Pre Test Grade 3 (Maldives),Maldives,Grade3
1045,Game 1 (M1 LA1),Drag the Images,Count and match the numbers with given Pictures.,Op1:11 Op2:12 Op3:13 Op4:14 Op5:15 ,Mathematics,Number Systems,,,Alfa Maths Grade 3 (Maldives),Maldives,Grade3
1047,Game 1 (M1 LA1),Drag the Images,Count and match the numbers with given Pictures.,Op1:1 Op2:2 Op3:3 Op4:4 Op5:5 ,Mathematics,Number Systems,,,Alfa Maths Grade 3 (Maldives),Maldives,Grade3
1049,Alfa Maths Pre Test Grade 3 Set 1,Multiple Choice,Count the crayons and tick the correct option.,Op1:9 Op2:8 Op3:6 Op4:10 ,Mathematics,Number Sense,,,Alfa Maths Pre Test Grade 3 (Maldives),Maldives,Grade3
1051,Alfa Maths Pre Test Grade 3 Set 1,Multiple Choice,Which of the following number names is not correct:,Op1:97-Ninety seven Op2:89-Eighty nine Op3:65- Fifty six Op4:77- Seventy seven ,Mathematics,Number Sense,,,Alfa Maths Pre Test Grade 3 (Maldives),Maldives,Grade3
